2019-05-03 00:00:00,1000000,0,1000000,Yep
2019-05-04 00:00:00,1000000,0,1000000,Yep
2019-05-05 00:00:00,1000000,0,1000000,Yep
2019-05-06 00:00:00,1000000,0,1000000,Yep
2019-05-07 00:00:00,1000000,0,1000000,Yep
2019-05-08 00:00:00,1000000,0,1000000,Yep
2019-05-09 00:00:00,1000000,0,1000000,Yep
2019-05-10 00:00:00,1000000,0,1000000,Yep
2019-05-11 00:00:00,1000000,0,1000000,Yep
2019-05-12 00:00:00,1000000,0,1000000,Yep
2019-05-13 00:00:00,1000000,0,1000000,Yep
2019-05-14 00:00:00,1000000,0,1000000,Yep
2019-05-15 00:00:00,1000000,0,1000000,Yep
2019-05-16 00:00:00,0.0,1000000.0,1000000.0,Yep
2019-05-17 00:00:00,0.0,1024391.1506487008,1024391.1506487008,Yep
2019-05-20 00:00:00,0.0,1005184.1467161977,1005184.1467161977,Yep
2019-05-21 00:00:00,0.0,996203.0023797301,996203.0023797301,Yep
2019-05-22 00:00:00,0.0,1000669.7781919605,1000669.7781919605,Yep
2019-05-23 00:00:00,0.0,990515.1172655062,990515.1172655062,Yep
2019-05-24 00:00:00,1.4551915228366852e-10,982367.6447181812,982367.6447181813,Yep
2019-05-27 00:00:00,1.4551915228366852e-10,981443.2217136461,981443.2217136462,Yep
2019-05-28 00:00:00,1.4551915228366852e-10,991423.7434678744,991423.7434678746,Yep
2019-05-29 00:00:00,1.4551915228366852e-10,985481.6059645765,985481.6059645767,Yep
2019-05-30 00:00:00,1.4551915228366852e-10,990208.4354444067,990208.4354444069,Yep
2019-05-31 00:00:00,1.4551915228366852e-10,977670.2871957163,977670.2871957164,Yep
2019-06-03 00:00:00,1.1641532182693481e-10,975380.1455054322,975380.1455054322,Yep
2019-06-04 00:00:00,1.1641532182693481e-10,957739.2282397497,957739.2282397498,Yep
2019-06-05 00:00:00,1.1641532182693481e-10,947977.4984577943,947977.4984577943,Yep
2019-06-06 00:00:00,1.1641532182693481e-10,935974.4338166335,935974.4338166338,Yep
2019-06-10 00:00:00,1.1641532182693481e-10,927740.255574517,927740.255574517,Yep
2019-06-11 00:00:00,1.1641532182693481e-10,935690.3420533346,935690.3420533346,Yep
2019-06-12 00:00:00,95368.08633398119,858312.7770058322,953680.8633398134,Yep
2019-06-13 00:00:00,95368.08633398119,855760.954123707,951129.0404576883,Yep
2019-06-14 00:00:00,95368.08633398119,858644.4375739929,954012.5239079741,Yep
2019-06-17 00:00:00,95368.08633398119,848049.2390410407,943417.3253750219,Yep
2019-06-18 00:00:00,95368.08633398119,846660.605652078,942028.6919860593,Yep
2019-06-19 00:00:00,95368.08633398119,854587.4490546741,949955.5353886554,Yep
2019-06-20 00:00:00,1.4551915228366852e-10,938742.3981004,938742.3981004001,Yep
2019-06-21 00:00:00,1.4551915228366852e-10,950360.1109287171,950360.1109287173,Yep
2019-06-24 00:00:00,1.4551915228366852e-10,960282.3987166705,960282.3987166705,Yep
2019-06-25 00:00:00,1.4551915228366852e-10,966571.4642763848,966571.464276385,Yep
2019-06-26 00:00:00,1.4551915228366852e-10,960134.1274788342,960134.1274788344,Yep
2019-06-27 00:00:00,1.4551915228366852e-10,977563.5940307819,977563.5940307821,Yep
2019-06-28 00:00:00,99261.3208406184,893351.8875655667,992613.2084061853,Yep
2019-07-01 00:00:00,99261.3208406184,896765.3573158518,996026.6781564702,Yep
2019-07-02 00:00:00,99261.3208406184,898330.3543583989,997591.6751990175,Yep
2019-07-03 00:00:00,99261.3208406184,908654.8633104993,1007916.1841511177,Yep
2019-07-04 00:00:00,99261.3208406184,907489.1581023048,1006750.4789429231,Yep
2019-07-05 00:00:00,99261.3208406184,911014.86849774,1010276.1893383585,Yep
2019-07-08 00:00:00,1.4551915228366852e-10,1006487.8192690238,1006487.8192690241,Yep
2019-07-09 00:00:00,1.4551915228366852e-10,987814.1579128556,987814.1579128557,Yep
2019-07-10 00:00:00,1.4551915228366852e-10,984490.0605356453,984490.0605356456,Yep
2019-07-11 00:00:00,1.4551915228366852e-10,984021.4030813829,984021.4030813831,Yep
2019-07-12 00:00:00,1.4551915228366852e-10,983947.4465144115,983947.4465144116,Yep
2019-07-15 00:00:00,1.4551915228366852e-10,988165.6192421216,988165.6192421216,Yep
2019-07-16 00:00:00,99694.82646787738,897253.4382108973,996948.2646787748,Yep
2019-07-17 00:00:00,99694.82646787738,895216.1289925752,994910.9554604527,Yep
2019-07-18 00:00:00,99694.82646787738,892908.8923297679,992603.7187976454,Yep
2019-07-19 00:00:00,99694.82646787738,892094.1357925892,991788.9622604665,Yep
2019-07-22 00:00:00,99694.82646787738,897689.9385315459,997384.7649994233,Yep
2019-07-23 00:00:00,99694.82646787738,890051.4858102428,989746.3122781203,Yep
2019-07-24 00:00:00,99034.7685486081,891312.9169374744,990347.6854860825,Yep
2019-07-25 00:00:00,99034.7685486081,900308.6144959384,999343.3830445465,Yep
2019-07-26 00:00:00,99034.7685486081,902743.4059402158,1001778.1744888239,Yep
2019-07-29 00:00:00,99034.7685486081,910006.0563591816,1009040.8249077897,Yep
2019-07-30 00:00:00,99034.7685486081,914622.9814022293,1013657.7499508373,Yep
2019-07-31 00:00:00,99034.7685486081,912447.397318086,1011482.1658666941,Yep
2019-08-01 00:00:00,1.4551915228366852e-10,1003830.7288571019,1003830.7288571021,Yep
2019-08-02 00:00:00,1.4551915228366852e-10,985795.9275352287,985795.9275352287,Yep
2019-08-05 00:00:00,1.4551915228366852e-10,978368.3713624491,978368.3713624494,Yep
2019-08-06 00:00:00,1.4551915228366852e-10,945928.1343694915,945928.1343694916,Yep
2019-08-07 00:00:00,1.4551915228366852e-10,946744.5886043714,946744.5886043716,Yep
2019-08-08 00:00:00,1.4551915228366852e-10,949697.3286379402,949697.3286379405,Yep
2019-08-09 00:00:00,95383.02201965942,858447.1981769355,953830.2201965951,Yep
2019-08-12 00:00:00,95383.02201965942,834993.0450478747,930376.0670675341,Yep
2019-08-13 00:00:00,95383.02201965942,840019.4631087963,935402.4851284557,Yep
2019-08-14 00:00:00,95383.02201965942,850397.3263774386,945780.348397098,Yep
2019-08-15 00:00:00,95383.02201965942,833929.2618799976,929312.283899657,Yep
2019-08-16 00:00:00,95383.02201965942,859398.1012161272,954781.1232357866,Yep
2019-08-19 00:00:00,0.0,952560.2393992047,952560.2393992047,Yep
2019-08-20 00:00:00,0.0,973663.2754071875,973663.2754071875,Yep
2019-08-21 00:00:00,0.0,971498.2313810162,971498.2313810162,Yep
2019-08-22 00:00:00,0.0,973594.9084510198,973594.9084510198,Yep
2019-08-23 00:00:00,0.0,974831.3430754885,974831.3430754885,Yep
2019-08-26 00:00:00,0.0,952457.4166584557,952457.4166584557,Yep
2019-08-27 00:00:00,96453.95625304541,868085.6062774112,964539.5625304567,Yep
2019-08-28 00:00:00,96453.95625304541,882930.6589871687,979384.6152402142,Yep
2019-08-29 00:00:00,96453.95625304541,880703.3797258413,977157.3359788868,Yep
2019-08-30 00:00:00,96453.95625304541,874739.3541788987,971193.3104319441,Yep
2019-09-02 00:00:00,96453.95625304541,866730.9926185082,963184.9488715536,Yep
2019-09-03 00:00:00,96453.95625304541,879940.2721783338,976394.2284313793,Yep
2019-09-04 00:00:00,1.4551915228366852e-10,979275.2564710892,979275.2564710893,Yep
2019-09-05 00:00:00,1.4551915228366852e-10,995592.0480716242,995592.0480716245,Yep
2019-09-06 00:00:00,1.4551915228366852e-10,1001489.0129881399,1001489.01298814,Yep
2019-09-09 00:00:00,1.4551915228366852e-10,1017192.4206396337,1017192.4206396337,Yep
2019-09-10 00:00:00,1.4551915228366852e-10,1046728.3868492534,1046728.3868492534,Yep
2019-09-11 00:00:00,1.4551915228366852e-10,1042949.6235610055,1042949.6235610056,Yep
2019-09-12 00:00:00,0.0,1033046.2390480167,1033046.2390480167,Yep
2019-09-16 00:00:00,0.0,1040910.1618297697,1040910.1618297697,Yep
2019-09-17 00:00:00,0.0,1047025.6863408992,1047025.6863408992,Yep
2019-09-18 00:00:00,0.0,1044115.6890393764,1044115.6890393764,Yep
2019-09-19 00:00:00,0.0,1051076.653363057,1051076.653363057,Yep
2019-09-20 00:00:00,0.0,1074595.9027157892,1074595.9027157892,Yep
2019-09-23 00:00:00,2.0372681319713593e-10,1063841.9954808524,1063841.9954808527,Yep
2019-09-24 00:00:00,2.0372681319713593e-10,1054767.2836466257,1054767.283646626,Yep
2019-09-25 00:00:00,2.0372681319713593e-10,1049987.5633814284,1049987.5633814288,Yep
2019-09-26 00:00:00,2.0372681319713593e-10,1042928.6333883055,1042928.6333883058,Yep
2019-09-27 00:00:00,2.0372681319713593e-10,1029312.369526774,1029312.3695267743,Yep
2019-09-30 00:00:00,2.0372681319713593e-10,1036104.1636125514,1036104.1636125516,Yep
2019-10-08 00:00:00,2.0372681319713593e-10,1028329.4358672287,1028329.4358672289,Yep
2019-10-09 00:00:00,1022877.0883698739,0,1022877.0883698739,Yep
2019-10-10 00:00:00,1022877.0883698739,0,1022877.0883698739,Yep
2019-10-11 00:00:00,1022877.0883698739,0,1022877.0883698739,Yep
2019-10-12 00:00:00,1022877.0883698739,0,1022877.0883698739,Yep
2019-10-13 00:00:00,1022877.0883698739,0,1022877.0883698739,Yep
2019-10-14 00:00:00,1022877.0883698739,0,1022877.0883698739,Yep
2019-10-15 00:00:00,1022877.0883698739,0,1022877.0883698739,Yep
2019-10-16 00:00:00,8.731149137020111e-11,1022877.0883698738,1022877.0883698739,Yep
2019-10-17 00:00:00,8.731149137020111e-11,1016762.1588145124,1016762.1588145125,Yep
2019-10-18 00:00:00,8.731149137020111e-11,1016314.295704893,1016314.2957048931,Yep
2019-10-21 00:00:00,8.731149137020111e-11,1000208.7936917349,1000208.7936917351,Yep
2019-10-22 00:00:00,8.731149137020111e-11,1007834.5958095384,1007834.5958095384,Yep
2019-10-23 00:00:00,8.731149137020111e-11,1010322.8892204706,1010322.8892204706,Yep
2019-10-24 00:00:00,0.0,1005596.4332923456,1005596.4332923456,Yep
2019-10-25 00:00:00,0.0,1012796.5687577522,1012796.5687577522,Yep
2019-10-28 00:00:00,0.0,1019143.0292609794,1019143.0292609794,Yep
2019-10-29 00:00:00,0.0,1026775.2278252115,1026775.2278252115,Yep
2019-10-30 00:00:00,0.0,1000502.9495582057,1000502.9495582057,Yep
2019-10-31 00:00:00,0.0,998747.28802049,998747.28802049,Yep
2019-11-01 00:00:00,99131.60924110412,892184.4831699379,991316.0924110421,Yep
2019-11-04 00:00:00,99131.60924110412,907821.2999058336,1006952.9091469377,Yep
2019-11-05 00:00:00,99131.60924110412,904248.0593422721,1003379.6685833762,Yep
2019-11-06 00:00:00,99131.60924110412,908550.5739750802,1007682.1832161843,Yep
2019-11-07 00:00:00,99131.60924110412,904355.695355941,1003487.3045970451,Yep
2019-11-08 00:00:00,99131.60924110412,909534.8191771765,1008666.4284182804,Yep
2019-11-11 00:00:00,2.6193447411060333e-10,999857.7241043503,999857.7241043505,Yep
2019-11-12 00:00:00,2.6193447411060333e-10,981617.30124561,981617.3012456102,Yep
2019-11-13 00:00:00,2.6193447411060333e-10,976498.2548210159,976498.2548210161,Yep
2019-11-14 00:00:00,2.6193447411060333e-10,972150.2840590642,972150.2840590647,Yep
2019-11-15 00:00:00,2.6193447411060333e-10,971507.3035388271,971507.3035388273,Yep
2019-11-18 00:00:00,2.6193447411060333e-10,966138.4741586142,966138.4741586144,Yep
2019-11-19 00:00:00,1.1641532182693481e-10,967506.1585656488,967506.1585656488,Yep
2019-11-20 00:00:00,1.1641532182693481e-10,979814.7586663602,979814.7586663603,Yep
2019-11-21 00:00:00,1.1641532182693481e-10,976561.9874841284,976561.9874841284,Yep
2019-11-22 00:00:00,1.1641532182693481e-10,977871.0897812936,977871.0897812938,Yep
2019-11-25 00:00:00,1.1641532182693481e-10,973636.7034582556,973636.7034582556,Yep
2019-11-26 00:00:00,1.1641532182693481e-10,984634.5496742965,984634.5496742968,Yep
2019-11-27 00:00:00,98505.05686492873,886545.51178436,985050.5686492887,Yep
2019-11-28 00:00:00,98505.05686492873,878707.2976695246,977212.3545344532,Yep
2019-11-29 00:00:00,98505.05686492873,880649.1962945207,979154.2531594493,Yep
2019-12-02 00:00:00,98505.05686492873,875687.3867324453,974192.443597374,Yep
2019-12-03 00:00:00,98505.05686492873,874636.8442921952,973141.9011571239,Yep
2019-12-04 00:00:00,98505.05686492873,878291.2804879587,976796.3373528874,Yep
2019-12-05 00:00:00,1.4551915228366852e-10,986418.3073619907,986418.3073619909,Yep
2019-12-06 00:00:00,1.4551915228366852e-10,987609.9735442359,987609.973544236,Yep
2019-12-09 00:00:00,1.4551915228366852e-10,995436.9176710204,995436.9176710206,Yep
2019-12-10 00:00:00,1.4551915228366852e-10,1004502.965927846,1004502.9659278461,Yep
2019-12-11 00:00:00,1.4551915228366852e-10,1003916.4684377562,1003916.4684377563,Yep
2019-12-12 00:00:00,1.4551915228366852e-10,1006949.576438639,1006949.576438639,Yep
2019-12-13 00:00:00,100833.74552316085,907503.7097084485,1008337.4552316095,Yep
2019-12-16 00:00:00,100833.74552316085,913076.8910604718,1013910.6365836326,Yep
2019-12-17 00:00:00,100833.74552316085,926550.1644950446,1027383.9100182054,Yep
2019-12-18 00:00:00,100833.74552316085,941061.826016262,1041895.5715394228,Yep
2019-12-19 00:00:00,100833.74552316085,943303.751880361,1044137.4974035218,Yep
2019-12-20 00:00:00,100833.74552316085,946764.4146853443,1047598.1602085051,Yep
2019-12-23 00:00:00,103532.02488423296,931788.2239580991,1035320.248842332,Yep
2019-12-24 00:00:00,103532.02488423296,921436.3489582042,1024968.3738424372,Yep
2019-12-25 00:00:00,103532.02488423296,929466.3812821601,1032998.4061663931,Yep
2019-12-26 00:00:00,103532.02488423296,930117.8675747659,1033649.892458999,Yep
2019-12-27 00:00:00,103532.02488423296,937780.1948800178,1041312.2197642507,Yep
2019-12-30 00:00:00,103532.02488423296,935143.1450565956,1038675.1699408286,Yep
2019-12-31 00:00:00,2.0372681319713593e-10,1048622.7098304618,1048622.709830462,Yep
2019-12-28 00:00:00,1000000,0,1000000,Yep
2019-12-29 00:00:00,1000000,0,1000000,Yep
2019-12-30 00:00:00,1000000,0,1000000,Yep
2019-12-31 00:00:00,1000000,0,1000000,Yep
2020-01-01 00:00:00,1000000,0,1000000,Yep
2019-02-24 00:00:00,1000000,0,1000000,Yep
2019-02-25 00:00:00,1000000,0,1000000,Yep
2019-02-26 00:00:00,1000000,0,1000000,Yep
2019-02-27 00:00:00,1000000,0,1000000,Yep
2019-02-28 00:00:00,1000000,0,1000000,Yep
2019-03-01 00:00:00,1000000,0,1000000,Yep
2019-03-02 00:00:00,1000000,0,1000000,Yep
2019-03-03 00:00:00,1000000,0,1000000,Yep
2019-03-04 00:00:00,1000000,0,1000000,Yep
2019-03-05 00:00:00,1000000,0,1000000,Yep
2019-03-06 00:00:00,1000000,0,1000000,Yep
2019-03-07 00:00:00,1000000,0,1000000,Yep
2019-03-08 00:00:00,1000000,0,1000000,Yep
2019-03-09 00:00:00,1000000,0,1000000,Yep
2019-03-10 00:00:00,1000000,0,1000000,Yep
2019-03-11 00:00:00,1000000,0,1000000,Yep
2019-03-12 00:00:00,1000000,0,1000000,Yep
2019-03-13 00:00:00,1000000,0,1000000,Yep
2019-03-14 00:00:00,1000000,0,1000000,Yep
2019-03-15 00:00:00,1000000,0,1000000,Yep
2019-03-16 00:00:00,1000000,0,1000000,Yep
